,,location,표준공시지가,토지거래현황,주택거래현황,date,gdp,연평균임금,소비자물가(식료품),소비자물가(주거비),대미환률,코스피(한국주가),니케이(일본주가),다우존스(미국주가),상하이(중국주가),FTSE(영국주가),FTSE_EURO(유로),DAX(독일주가),원유(두바이),원유(Brent),원유(WTI),주택자금대출규모,한은기준금리,"소비자물가:에너지(연료,전기,가솔린)"
서울특별시,강남구,논현동,4582 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,압구정동,9970 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,세곡동,2259 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,자곡동,2653 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,율현동,2523 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,일원동,4089 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,수서동,3031 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강남구,도곡동,4834 ,10748,7687,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,잠실동,5290 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,신천동,8320 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,풍납동,2783 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,송파동,3996 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,석촌동,4493 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,삼전동,4478 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,가락동,3785 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,문정동,3498 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,장지동,3488 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,방이동,4300 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,오금동,3482 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,거여동,3524 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,송파구,마천동,3419 ,14368,12158,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,명일동,3443 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,고덕동,3687 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,상일동,3735 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,하일동,0 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,길동,2993 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,둔촌동,3012 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,암사동,2780 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,성내동,3277 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,강동구,천호동,3177 ,7475,5973,2013,103.5,32859444,114.61 (2010=100),110.18 (2010=100),1149.7,2011.34,16291.31,16576.7,253.63,6749.1,2669.07,9552.16,107.88,110.8,98.42,"1,346,381",2.5,114.29 (2010=100)
서울특별시,종로구,청운동,2587 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,신교동,2533 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,궁정동,3145 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,효자동,2848 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,창성동,2943 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,통의동,3106 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,적선동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,통인동,3055 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,누상동,2667 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,누하동,3069 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,옥인동,2966 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,체부동,3156 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,필운동,2946 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,내자동,5117 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,사직동,3065 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,도렴동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,당주동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,내수동,5350 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,세종로,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,신문로1가,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,신문로2가,3115 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,청진동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,서린동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,수송동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,중학동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,종로1가,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,공평동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,관훈동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,견지동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,와룡동,2588 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,권농동,2311 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,운니동,2850 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,익선동,3653 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,경운동,3285 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,관철동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,인사동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,낙원동,3250 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,종로2가,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,팔판동,4198 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,삼청동,3289 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,안국동,4084 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,소격동,4089 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,화동,3776 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,사간동,3630 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,송현동,4170 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,가회동,3737 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,재동,4337 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,계동,2999 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,원서동,3115 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,묘동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,봉익동,2750 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,돈의동,3490 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,장사동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,관수동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,종로3가,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,인의동,2425 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,예지동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,원남동,2361 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,연지동,2410 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,종로4가,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,효제동,2385 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,종로5가,4810 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,종로6가,3106 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,이화동,2405 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,연건동,2363 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,충신동,2517 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,동숭동,2406 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,혜화동,2641 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,명륜1가,2587 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,명륜2가,2739 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,명륜4가,3030 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,명륜3가,1830 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,창신동,2389 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,숭인동,2445 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,교남동,0 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,평동,3970 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,송월동,3672 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
서울특별시,종로구,홍파동,3511 ,5103,2586,2014,104.1,33224208,112.53 (2010=100),113.23 (2010=100),1014.4,1915.59,17450.77,17823.1,290.76,6566.1,2757.62,9805.55,53.6,57.33,53.27,"1,436,608",2,116.78 (2010=100)
